"Order No.","Season","Account No.","Customer Name","Customer Order No.","Style No","Style Name","Color Code","Color Description","Barcode","Size","Qty (CU)","Currency","Wholesale Price","Total WSP Amount","Recommended Retail Price","RRP Currency","Brand","Sub-brand","Category","Sub-category","Type","Bill of material","Net Weight (kg)","Dimensions","Country (COO)","Customs Tariff No","Delivery window","Washing","Additional washing instructions","Cycle","Ironing","Drying","Drycleaning","Bleaching","Hardware care","Gender","Age grade","GOTS","GRS","OEKO-TEX No.","CE marked","CA marked","Package type","Packaging height (cm)","Packaging length (cm)","Packaging width (cm)"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20679","Nieve Printed Longsleeve Rib T-shirt","1836","Leo spots / Mist","5715493525972","110/116","1","EUR","12","12","30","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","95% GOTS Organic Cotton, 5% Elastane","0.116","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","340","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20679","Nieve Printed Longsleeve Rib T-shirt","1836","Leo spots / Mist","5715493525989","122/128","1","EUR","12","12","30","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","95% GOTS Organic Cotton, 5% Elastane","0.138","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","350","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20679","Nieve Printed Longsleeve Rib T-shirt","1836","Leo spots / Mist","5715493525996","134/140","1","EUR","12","12","30","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","95% GOTS Organic Cotton, 5% Elastane","0.15","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","GIRL","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","310","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2641","Sweethearts / Pale tuscany","5715493529659","110/116","2","EUR","18.8","37.6","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.252","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","20","340","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2641","Sweethearts / Pale tuscany","5715493529673","122/128","2","EUR","18.8","37.6","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.302","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","20","350","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2641","Sweethearts / Pale tuscany","5715493529697","134/140","1","EUR","18.8","18.8","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.334","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","30","330","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2642","Tiger / Beach blue","5715493529680","134/140","2","EUR","18.8","37.6","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.322","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","30","330","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2642","Tiger / Beach blue","5715493529666","122/128","2","EUR","18.8","37.6","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.284","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","30","335","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2642","Tiger / Beach blue","5715493529642","110/116","2","EUR","18.8","37.6","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.248","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","20","325","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2642","Tiger / Beach blue","5715493529628","98/104","2","EUR","18.8","37.6","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.218","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","2","270","350"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20681","Thora Placement Sweatshirt","2641","Sweethearts / Pale tuscany","5715493529635","98/104","2","EUR","18.8","37.6","47","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SWEATSHIRT","100% GOTS Organic Cotton","0.218","","Bangladesh","6110209900","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","20","310","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20682","Anthony Baby Seersucker Swim Pants","2662","Peppermint / Sandy","5715493526467","92","2","EUR","14","28","35","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMPANTS","LINING: 100% Recycled Polyester; SHELL: 54% Recycled Polyester, 42% Nylon, 4% Spandex","0.068","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","20","220","200"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20682","Anthony Baby Seersucker Swim Pants","2662","Peppermint / Sandy","5715493526450","86","2","EUR","14","28","35","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMPANTS","LINING: 100% Recycled Polyester; SHELL: 54% Recycled Polyester, 42% Nylon, 4% Spandex","0.062","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","20","200","180"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20682","Anthony Baby Seersucker Swim Pants","2662","Peppermint / Sandy","5715493526443","80","2","EUR","14","28","35","EUR","LIEWOOD","LIEWOOD WEAR","SWIMWEAR","SWIMWEAR","SWIMPANTS","LINING: 100% Recycled Polyester; SHELL: 54% Recycled Polyester, 42% Nylon, 4% Spandex","0.054","","China","6112411000","February 2026","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Swimwear should be rinsed after use, do not twist;","","Do not iron ","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","CU1155405GRS","","Yes","Yes","Small hang tag","20","185","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526849","140","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.406","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","330","260"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526832","134","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.382","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","60","290","260"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526825","128","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.37","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","50","330","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526818","122","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.338","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","320","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526801","116","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.316","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","320","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526795","110","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.292","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","60","285","220"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526788","104","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","260","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","340","260"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526771","98","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.252","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","320","215"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20690","Borris Stripe Denim Pants","2671","Classic navy / Creme de la creme","5715493526764","92","1","EUR","24","24","60","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","PANTS","100% Cotton","0.24","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","310","210"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527198","98","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.17","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","265","195"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527211","110","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.186","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","290","215"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527228","116","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.196","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","315","225"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527235","122","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.216","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","305","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527242","128","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.224","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","330","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527259","134","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.238","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","40","300","245"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527266","140","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.25","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","45","310","270"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20693","Borrisa Stripe Denim Shorts","2671","Classic navy / Creme de la creme","5715493527204","104","1","EUR","22","22","55","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SHORTS","100% Cotton","0.174","","China","6204623990","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at low temperature","Tumble Dry, LOW HEAT","Do not dry clean","Do Not Bleach","","UNISEX","N/A","","","BJ020 140051 ","No","No","Small hang tag","35","270","230"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20725","Tyler Stripe SS T-shirt","2673","Riverside / Creme de la creme","5715493527426","134/140","2","EUR","12.8","25.6","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.186","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","330","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20725","Tyler Stripe SS T-shirt","2673","Riverside / Creme de la creme","5715493527419","122/128","2","EUR","12.8","25.6","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.164","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","340","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20725","Tyler Stripe SS T-shirt","2673","Riverside / Creme de la creme","5715493527402","110/116","2","EUR","12.8","25.6","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.146","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","335","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20725","Tyler Stripe SS T-shirt","2673","Riverside / Creme de la creme","5715493527396","98/104","2","EUR","12.8","25.6","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.128","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","350","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20725","Tyler Stripe SS T-shirt","2673","Riverside / Creme de la creme","5715493527389","86/92","2","EUR","12.8","25.6","32","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","TSHIRT","100% GOTS Organic Cotton","0.116","","Bangladesh","6109100010","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Small hang tag","10","350","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20729","Ilford Placement Set","2653","Pufferfish / peppermint / mix","5715493527624","122/128","2","EUR","16.8","33.6","42","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SET","95% GOTS Organic Cotton, 5% Elastane","0.192","","Bangladesh","6108310000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","10","340","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20729","Ilford Placement Set","2652","Pineapple / light apricot / mix","5715493527570","122/128","1","EUR","16.8","16.8","42","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SET","95% GOTS Organic Cotton, 5% Elastane","0.192","","Bangladesh","6108310000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","10","320","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20729","Ilford Placement Set","2653","Pufferfish / peppermint / mix","5715493527617","110/116","2","EUR","16.8","33.6","42","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SET","95% GOTS Organic Cotton, 5% Elastane","0.164","","Bangladesh","6108310000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","10","340","260"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20729","Ilford Placement Set","2653","Pufferfish / peppermint / mix","5715493527600","98/104","2","EUR","16.8","33.6","42","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SET","95% GOTS Organic Cotton, 5% Elastane","0.146","","Bangladesh","6108310000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","20","335","240"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20729","Ilford Placement Set","2652","Pineapple / light apricot / mix","5715493527556","98/104","2","EUR","16.8","33.6","42","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SET","95% GOTS Organic Cotton, 5% Elastane","0.17","","Bangladesh","6108310000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","2","270","350"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20729","Ilford Placement Set","2652","Pineapple / light apricot / mix","5715493527549","86/92","2","EUR","16.8","33.6","42","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SET","95% GOTS Organic Cotton, 5% Elastane","0.13","","Bangladesh","6108310000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","10","325","250"
"SO440600","01 2026","D01736","LPB sp. z o.o. / La Petite Bloom","","LW20729","Ilford Placement Set","2653","Pufferfish / peppermint / mix","5715493527594","86/92","2","EUR","16.8","33.6","42","EUR","LIEWOOD","LIEWOOD WEAR","CLOTHING","CLOTHING","SET","95% GOTS Organic Cotton, 5% Elastane","0.136","","Bangladesh","6108310000","December 2025","Machine wash temperature 30°C","Wash with similar colours;Turn inside out for washing;Do not use fabric softener;Shrinkage up to 5% ;Hang dry;","","Iron at medium temperature","Do not tumble dry ","Do not dry clean","Do Not Bleach","","UNISEX","N/A","CU1155405GOTS","","","No","No","Polybag w/logo","10","320","240"
